Container_ID,Declaration_Date (YYYY-MM-DD),Declaration_Time,Trade_Regime (Import / Export / Transit),Origin_Country,Destination_Port,Destination_Country,HS_Code,Importer_ID,Exporter_ID,Declared_Value,Declared_Weight,Measured_Weight,Shipping_Line,Dwell_Time_Hours,Clearance_Status
93225831,1/2/2020,22:39:51,Import,GB,PORT_20,GN,701400,VHKN6JF,X89KW4V,21231,4.5,4.706,LINE_MODE_10,10.9,Clear
31625754,1/2/2020,13:19:54,Import,JP,PORT_20,LV,610910,P1Z8YE9,YRBDV0L,18.72,1.2,1.151,LINE_MODE_40,13.8,Clear
58991766,1/2/2020,14:12:06,Import,KR,PORT_80,SI,852869,NPFGI4O,RCUOKCG,7989,30,27.431,LINE_LC6XBR,13,Low Risk
10681065,1/2/2020,17:57:45,Import,TW,PORT_13,ES,853710,ZCP3HAI,4WSXDSK,51.6,2,1.793,LINE_MODE_10,31.2,Low Risk
84376314,1/2/2020,10:15:54,Import,CN,PORT_30,ES,620462,P8TSNHG,EKQ44YE,841.8,6,5.875,LINE_MODE_10,33,Clear
48281246,1/2/2020,20:23:26,Import,JP,PORT_40,GG,854370,H27ZHR5,REPR4IS,73529.4,250.1,253.401,LINE_MODE_10,55.4,Clear
23294817,1/2/2020,12:58:57,Import,CN,PORT_30,KR,70690,EC2A9OK,5VHPPAP,490960,1700,1704.59,LINE_MODE_10,48.5,Clear
51745607,1/2/2020,11:18:47,Import,KR,PORT_20,IL,390799,GHABQIR,1VRR8DV,19562.5,625,569.506,LINE_MODE_10,15.6,Low Risk
33812925,1/2/2020,15:28:45,Import,CN,PORT_30,OM,831000,PEJIV28,1NYE9WJ,62096.9,613,642.853,LINE_MODE_10,12.8,Clear
90009033,1/2/2020,18:18:33,Import,CZ,PORT_40,CA,853690,V9QJCEU,TBYU8IT,1545.46,8.3,8.256,LINE_MODE_10,43.2,Clear
84181532,1/2/2020,4:17:32,Import,CN,PORT_20,DJ,760692,52V8T8F,3EVLVZQ,13220623.8,19177,19564.375,LINE_MODE_10,60,Clear
79899680,1/2/2020,23:41:20,Import,CN,PORT_20,OM,620640,ZMZCHLV,4BJHN79,171.9,9,9.416,LINE_MODE_10,11.2,Clear
43855359,1/2/2020,17:26:39,Import,CN,PORT_30,UZ,621220,30IRK3W,9JRW3LC,27780,150,147.255,LINE_MODE_40,28.6,Clear
62289056,1/2/2020,13:26:56,Import,KR,PORT_16,AT,853710,B4CSXED,6WOOZSN,152.22,5.9,5.653,LINE_MODE_10,19.1,Clear
22097948,1/2/2020,0:27:08,Import,CN,PORT_12,FJ,392690,JMNZG20,GFV6951,24.48,40.8,48.284,LINE_MODE_10,56.7,Low Risk
84586715,1/2/2020,6:38:35,Import,TH,PORT_40,PL,691200,XAI29G0,902LILY,83525.02,827.8,830.863,LINE_MODE_40,43.1,Clear
55821771,1/2/2020,20:38:51,Import,DE,PORT_40,RS,680430,OPEXSZZ,67JQL56,618.1,7,6.83,LINE_MODE_10,30.7,Clear
92413517,1/2/2020,13:57:17,Import,GB,PORT_13,MG,621420,STESSHT,AA99GQK,1254,11,10.48,LINE_MWIDNS,9.5,Clear
29406412,1/2/2020,18:18:52,Import,IT,PORT_30,DJ,691390,CJ5H6X5,2PTXT45,27111,2582,2312.078,LINE_MODE_10,32.4,Low Risk
90076906,1/2/2020,7:37:46,Import,GB,PORT_131,FJ,220300,MUQ0FWO,4840UHS,1597.2,6,5.899,LINE_MODE_40,29.6,Clear
86170627,1/2/2020,15:09:07,Import,US,PORT_40,UZ,292121,2U8BLA7,LA199B6,9769968,9360,9806.472,LINE_MODE_10,12.2,Clear
21855508,1/2/2020,10:26:28,Import,CN,PORT_20,SD,850440,1ZNY80M,BBSMXYJ,15718,580,598.676,LINE_MODE_10,67.9,Clear
30569491,1/2/2020,16:47:31,Import,CN,PORT_40,HN,850519,TA0OJMW,T92NP86,1133.6,26,31.061,LINE_W6UCD9,95.3,Low Risk
94759552,1/2/2020,15:57:52,Import,CN,PORT_30,BG,940540,7QZWAW1,WA1B6MU,51.5,5,5.051,LINE_MODE_40,47.4,Clear
23331378,1/2/2020,19:44:18,Import,KR,PORT_20,NO,848690,SDHPMEN,TSKBFXJ,18336,32,34.455,LINE_MODE_50,5.5,Low Risk
28215396,1/2/2020,11:12:36,Import,CN,PORT_20,PG,854370,V8504BG,CSJ76A5,8.8,4,3.953,LINE_MODE_40,32.9,Clear
90331145,1/2/2020,12:19:05,Import,TH,PORT_30,HU,560391,7RZ1GGF,I72VWHG,243363.32,2810.2,2918.955,LINE_MODE_10,72.2,Clear
84906093,1/2/2020,20:49:33,Import,CN,PORT_20,HU,391890,D7D6GN8,DV61O8W,464.1,357,344.398,LINE_MODE_10,23.4,Clear
78224743,1/2/2020,13:33:43,Import,ID,PORT_20,UZ,401699,ZZVKMLD,9UP4MN8,126428.5,6985,6913.054,LINE_MODE_10,39.9,Clear
96607064,1/2/2020,23:01:44,Import,AU,PORT_16,PL,330499,0LK7J58,C0Q9IQC,17970.29,100.9,96.279,LINE_EIZP3I,10.5,Clear
84290152,1/2/2020,19:47:52,Import,CN,PORT_20,OM,960350,CKDMVA5,FG66YE1,63252,210,212.142,LINE_MODE_10,53.4,Clear
12607138,1/2/2020,11:26:58,Import,JP,PORT_20,TT,870340,414VU6J,I7YSPVY,10965040,1640,1586.208,LINE_MODE_10,25,Clear
85089225,1/2/2020,6:53:45,Import,CN,PORT_40,NO,482090,S95RAMD,OA2DR8O,1909,46,59.609,LINE_MODE_40,114.7,Critical
36460631,1/2/2020,11:53:11,Import,PL,PORT_40,LV,610990,HEUWBPW,5V7SNRW,622.2,3,3.137,LINE_MODE_40,4.9,Clear
44394688,1/2/2020,3:19:28,Import,CN,PORT_30,BA,821520,CGN97KB,6UFXB0N,426405,1050,1094.31,LINE_MODE_10,74.5,Clear
64642906,1/2/2020,22:37:46,Import,JP,PORT_20,HN,846693,7NM3239,2OQZJ37,431.94,13.8,13.568,LINE_MODE_10,35.6,Clear
24213348,1/2/2020,22:43:48,Import,BW,PORT_20,IR,710231,MTMOGMM,584WE73,371604.69,0.1,0.101,LINE_MODE_40,48.7,Clear
20174676,1/2/2020,1:40:36,Import,KR,PORT_10,BG,620469,66SGXCN,IWSDF6W,1916.8,4,4.073,LINE_MODE_10,10.1,Low Risk
43189016,1/2/2020,19:52:56,Import,CN,PORT_20,RS,851821,9KQBFDU,OLE92T7,390,30,29.346,LINE_MODE_10,32.3,Clear
85470631,1/2/2020,7:06:31,Import,BD,PORT_20,OM,610910,KWPWA4D,Z64QME2,109722.6,7033.5,7354.931,LINE_MODE_10,10.9,Clear
40135903,1/2/2020,9:19:43,Import,CN,PORT_30,OM,392690,TAIDJF6,1DWRP58,20.34,33.9,34.229,LINE_MODE_10,53.1,Clear
48232526,1/2/2020,22:51:26,Import,US,PORT_40,LV,901832,5C7NES7,86EQFBX,1357.08,4.3,4.185,LINE_MODE_40,23,Clear
73208902,1/2/2020,7:40:22,Import,IN,PORT_20,BA,853120,0FWF6T5,SHOW6QB,1636.7,2.6,2.852,LINE_MODE_10,36.2,Low Risk
26531862,1/2/2020,7:09:42,Import,CN,PORT_16,DJ,620630,4C6HKFI,W155IEF,8619,39,39.203,LINE_5V1OQR,50.1,Clear
51094986,1/2/2020,16:39:06,Import,CN,PORT_30,GU,670290,S3ZBMRH,5B17QOR,14727.51,506.1,527.964,LINE_MODE_10,75.2,Clear
27011547,1/2/2020,19:24:27,Import,MY,PORT_20,BG,850870,M31ALET,818J1DT,756.56,9.8,10.829,LINE_W6UCD9,32.1,Low Risk
77015642,1/2/2020,23:46:02,Import,CN,PORT_40,SV,950300,4643MYS,PUSWJI5,10575.6,84,85.277,LINE_EIZP3I,50.7,Clear
76891913,1/2/2020,3:59:53,Import,CN,PORT_41,JP,820590,D9O1GBD,OQGDWWP,256.8,4,3.819,LINE_MODE_40,10.8,Clear
57443469,1/2/2020,17:55:09,Import,CN,PORT_40,SD,291570,FS9CIUS,MJS3DUQ,8351.95,0.5,0.488,LINE_MWIDNS,25.3,Clear
99983786,1/2/2020,10:12:26,Import,CN,PORT_20,CA,860900,S9HPE7A,GU7LTCL,3042,260,271.232,LINE_MODE_10,75.2,Clear
17145583,1/2/2020,7:07:43,Import,US,PORT_40,GU,847989,SAD6I5L,OQY4ZUC,5428.5,2585,2506.674,LINE_MODE_40,20.7,Clear
88332449,1/2/2020,15:31:29,Import,VN,PORT_40,PG,630790,ZOTO4JM,7A58KST,8.74,3.8,3.749,LINE_MODE_40,31.9,Clear
58710148,1/2/2020,23:50:28,Import,JP,PORT_13,NG,310100,X0RGKP1,9TP2GES,206400,6000,6073.2,LINE_MODE_10,54.7,Clear
32424192,1/2/2020,1:55:12,Import,CN,PORT_30,WS,620463,R91R3MT,TVT2OXL,6580,100,99.02,LINE_MODE_10,40.2,Clear
91707442,1/2/2020,6:09:22,Import,CN,PORT_40,IL,392690,ALS1ANL,PF1L1IG,144,240,243.648,LINE_MWIDNS,50.7,Clear
48105176,1/2/2020,17:28:56,Import,CN,PORT_20,JP,870899,AABBL65,GLV0FEA,315,45,51.239,LINE_MODE_40,40,Low Risk
89117728,1/2/2020,10:23:28,Import,LB,PORT_10,HU,760200,SVC4RKJ,7I7DD3F,270872,27640,28253.608,LINE_MODE_40,55.3,Clear
48536614,1/2/2020,5:27:34,Import,JP,PORT_20,MN,382590,CT4P9GH,1VRR8DV,9672,1860,1914.312,LINE_MODE_10,66,Clear
44066821,1/2/2020,12:03:01,Import,NL,PORT_20,AM,10619,I4KZXAF,H3MBN3A,3312992,320,320.224,LINE_MODE_10,47.2,Clear
28077352,1/2/2020,13:07:52,Import,JP,PORT_10,GG,871410,W5UV7W8,PALC9H5,2654.1,27,27.275,LINE_MODE_10,53.4,Clear
30036648,1/2/2020,4:18:48,Import,CN,PORT_40,AT,630790,W70HNG8,Z2I27J4,12.65,5.5,5.292,LINE_MODE_40,15.7,Clear
63616168,1/2/2020,14:37:28,Import,IT,PORT_20,FJ,640399,9GY5EGD,1VRR8DV,452.52,1.8,1.804,LINE_MODE_10,48.1,Clear
16604624,1/2/2020,0:07:44,Import,MY,PORT_40,DJ,854110,ZD1VF2O,XE14BM6,5790.9,58.2,52.36,LINE_MODE_40,21.8,Low Risk
38335000,1/2/2020,3:16:40,Import,CN,PORT_30,SD,611030,B4CSXED,P4S65J3,1299.2,14,13.807,LINE_MODE_10,37.6,Clear
10467487,1/2/2020,22:30:07,Import,EE,PORT_40,KR,440910,1OLM1E6,0OD711C,15295430,61700,62792.09,LINE_MODE_10,58.4,Clear
92144635,1/3/2020,15:23:55,Import,TW,PORT_30,GU,950300,T248XWP,PQHBOD5,58.8,98,104.97,LINE_MODE_10,73.5,Low Risk
14809441,1/3/2020,9:00:01,Import,TW,PORT_40,BA,851762,17PXB26,4VQJR65,24485.49,0.9,1.003,LINE_H35Z1A,34.3,Low Risk
20176543,1/3/2020,17:03:43,Import,US,PORT_20,KR,732690,DTBL7MH,V7U393R,1.65,1.1,1.089,LINE_MODE_10,39.9,Clear
46105133,1/3/2020,0:06:53,Import,DE,PORT_40,HN,300490,ANR8FQL,67R6AK9,22240,80,83.576,LINE_A5IT1U,4.2,Clear
73143749,1/3/2020,0:26:29,Import,CN,PORT_30,BR,560749,AFIOC3F,1DWRP58,184,2,2.073,LINE_MODE_40,64.9,Clear
97103775,1/3/2020,2:16:15,Import,CN,PORT_20,CA,842230,H8JRSLI,52EEJFQ,1400.6,47,45.764,LINE_MODE_10,29.3,Clear
70318088,1/3/2020,22:56:08,Import,CN,PORT_20,MT,621430,1UVRL3Y,E6PSKLI,9621,90,93.798,LINE_MODE_10,74.5,Clear
67924555,1/3/2020,7:35:55,Import,US,PORT_20,PY,490199,XHV11Q2,7JUUMOF,14.76,4.1,4.033,LINE_MODE_40,29.9,Clear
73255665,1/3/2020,7:47:45,Import,IT,PORT_40,IR,854460,W512Z31,G9NJANK,5341833.5,1985,1779.572,LINE_MODE_40,25.2,Low Risk
95329118,1/3/2020,12:26:38,Import,CN,PORT_20,CL,291990,A0SQ37Q,LTMCLCO,66864000,80000,78176,LINE_MODE_10,31.6,Clear
47897240,1/3/2020,22:07:20,Import,JP,PORT_40,HU,490290,QBIH1EB,IWSDF6W,187.32,0.3,0.29,LINE_MODE_10,24.4,Clear
14394398,1/3/2020,2:34:38,Import,US,PORT_40,SV,940540,PPSJGCS,BXMTYM2,59.74,5.8,6.016,LINE_MODE_40,65.2,Clear
26835591,1/3/2020,4:55:51,Import,SK,PORT_40,BG,180690,V4QWYCI,PZUJ0PF,3690,20,18.112,LINE_MODE_40,14.2,Low Risk
53805030,1/3/2020,3:50:30,Import,CN,PORT_40,FJ,830610,BES92ZL,8AUO3AT,27410.2,62,63.314,LINE_MODE_40,54.7,Clear
17352633,1/3/2020,11:58:33,Import,TW,PORT_30,BA,290539,FNU2PV2,6PJNE6G,4064000,16000,15915.2,LINE_MODE_10,43.2,Clear
33444563,1/3/2020,5:17:23,Import,CN,PORT_30,SI,911490,XCRQXOK,23RIU88,329.6,16,15.675,LINE_MODE_10,33.3,Clear
76409975,1/3/2020,11:19:35,Import,PL,PORT_30,UG,940490,U11YGMA,EE250R0,2797.41,121.1,117.915,LINE_MODE_10,29.3,Clear
65478982,1/3/2020,20:28:22,Import,CN,PORT_40,JP,392690,PY5GV7G,VMC3S6R,4.2,7,7.316,LINE_MODE_10,10.5,Clear
44904565,1/3/2020,11:09:25,Import,CN,PORT_40,IL,420292,5IPYRXS,9AU45GN,828,1380,1419.606,LINE_MODE_40,59.6,Clear
80341420,1/3/2020,19:43:40,Import,CN,PORT_40,IR,853650,ZA552GP,OJSCAW7,3074.4,252,246.002,LINE_EIZP3I,25,Clear
63787515,1/3/2020,7:45:15,Import,CN,PORT_20,GN,71080,6XKEQIG,EFJR7PT,14073600,48000,48177.6,LINE_MODE_10,49.1,Clear
93798909,1/3/2020,20:39:09,Import,IT,PORT_20,WS,220299,F8LKAA7,7CAQKTO,999339.12,15421.9,14754.132,LINE_MODE_40,12.1,Clear
36618722,1/3/2020,18:24:02,Import,CN,PORT_20,NO,854390,H6TIJBY,WBQKENF,33904.92,1873.2,1826.745,LINE_MODE_10,30.3,Clear
95462959,1/3/2020,19:33:19,Import,CN,PORT_21,PY,281121,NSO2KFH,6MT71FG,3105423.36,16588.8,16285.225,LINE_MAD31N,28.6,Clear
82250704,1/3/2020,16:29:04,Import,CN,PORT_20,UZ,620469,EVN40SJ,T49KX8D,335.44,0.7,0.724,LINE_MODE_10,69.3,Clear
49232341,1/3/2020,22:55:01,Import,CN,PORT_30,UG,392690,GKVI35P,P75IAMO,61.2,102,106.151,LINE_MODE_10,73.6,Clear
66329066,1/3/2020,13:40:26,Import,KR,PORT_30,BR,848210,EEQGYJQ,C0VTB1Z,8.19,0.3,0.301,LINE_MODE_40,42.8,Clear
31347148,1/3/2020,23:00:28,Import,US,PORT_40,SV,392690,CX8LOPF,DWNJQL8,1.8,3,3.037,LINE_MODE_40,48.7,Clear
36222091,1/3/2020,18:57:31,Import,CN,PORT_20,IL,640299,9FDNQWE,7PN0VA5,118528.4,1153,1377.42,LINE_MODE_10,95.3,Low Risk
18148187,1/3/2020,10:41:47,Import,CO,PORT_20,ES,60312,P12ECLQ,W5WQQV8,65560,50,48.385,LINE_VZIZJJ,19.4,Clear
45784881,1/3/2020,10:37:21,Import,IT,PORT_40,GG,420221,NKD4MGK,MNPLCHZ,1386,45,43.682,LINE_MODE_10,27.4,Clear
21219698,1/3/2020,6:29:38,Import,CN,PORT_40,TH,120190,4LXL03W,4LLCH3T,8580000,20000,19744,LINE_MODE_40,32.2,Clear
16316084,1/3/2020,3:58:44,Import,CN,PORT_40,PY,851770,PT98SSF,9SZTR8D,111.06,0.6,0.643,LINE_W6UCD9,67.8,Low Risk
96837367,1/3/2020,22:08:07,Import,PH,PORT_40,AM,853939,VPJEDVV,L2SX065,23315.2,32,31.286,LINE_MODE_40,26,Clear
47215882,1/3/2020,15:23:22,Import,CN,PORT_40,FJ,640192,EVV1CFG,3BNTRKZ,301755.2,452,449.83,LINE_MODE_40,37.5,Clear
63846467,1/3/2020,0:39:47,Import,US,PORT_20,MG,470720,P9O480R,L2SX065,2534553.2,32831,33740.419,LINE_MODE_10,65,Clear
10967019,1/3/2020,13:47:39,Import,US,PORT_30,EC,253090,XUFYI6X,FYYNMB9,18360,612,582.44,LINE_MODE_10,14.8,Clear
65694383,1/3/2020,7:34:23,Import,CN,PORT_40,TH,950300,SEQG8MG,PIO268D,77604,1160,1124.852,LINE_MODE_40,20.7,Clear
80483668,1/3/2020,0:02:28,Import,CN,PORT_20,IL,620892,1GI3ZG9,7YVV2EU,826,10,9.151,LINE_MODE_10,12.4,Low Risk
21300918,1/3/2020,3:43:18,Import,CN,PORT_30,NO,700719,SOO5K5K,MN6GUJK,104.85,4.5,4.397,LINE_MODE_10,31.6,Clear
41054204,1/3/2020,11:40:44,Import,KR,PORT_40,KZ,720410,0MDP1LN,0KYIOTQ,138128,14240,15576.282,LINE_MODE_10,35.4,Low Risk
44899332,1/3/2020,15:14:12,Import,CN,PORT_20,BG,70310,ZAGEEFD,IN763PF,1136400,12000,12242.4,LINE_MODE_10,60,Clear
87612160,1/3/2020,11:22:40,Import,DE,PORT_40,OM,870899,LMCLCME,AFYKNKR,71.4,10.2,10.263,LINE_MODE_40,44.8,Clear
74111719,1/3/2020,16:39:19,Import,IT,PORT_23,TH,732690,M3TTHJ4,BU3MEX3,300,200,200.34,LINE_MODE_50,43.8,Clear
30885481,1/3/2020,2:34:01,Import,CN,PORT_20,PG,640291,F6874AN,YDJDL79,415450.4,1262,1225.023,LINE_MODE_10,27.4,Clear
14270176,1/3/2020,16:12:16,Import,US,PORT_30,MG,640299,MXK5ZVH,64431AT,1201.05,4.5,5.82,LINE_MODE_10,119.8,Critical
29052183,1/3/2020,15:51:03,Import,TH,PORT_40,UG,30751,8QRFOJL,RGS85YY,8046,3,2.909,LINE_MODE_40,20.7,Clear
55482855,1/3/2020,16:54:15,Import,JP,PORT_20,EC,320890,NZS7IF6,BVU01MU,812664.84,2432.4,2566.474,LINE_MODE_10,113.7,Low Risk
20853959,1/3/2020,9:29:59,Import,IN,PORT_13,AM,350400,6BSNH2Y,67F0O6D,1474120,400,392.68,LINE_MODE_10,34.6,Clear
74101037,1/3/2020,15:09:17,Import,CN,PORT_20,KR,630790,P4JZFV9,UNCISOP,289.8,126,125.08,LINE_MODE_40,35.9,Clear
52092452,1/3/2020,10:39:32,Import,CN,PORT_39,MT,70310,LGPOEPF,V6A1WBG,2272800,24000,23044.8,LINE_VZIZJJ,14.4,Clear
41190664,1/3/2020,18:55:04,Import,CN,PORT_20,BR,300510,488Z71H,30KWO4D,1025329.5,663,605.757,LINE_MODE_10,13.6,Low Risk
38679712,1/3/2020,6:13:52,Import,CN,PORT_10,NO,611030,XMVP2OB,SS29G39,61712,665,697.931,LINE_MODE_10,110.1,Low Risk
49404961,1/3/2020,10:52:01,Import,JP,PORT_40,GN,620343,KY6DLPY,9HLWQO6,434.72,2.2,2.268,LINE_EIZP3I,61,Clear
44290528,1/3/2020,14:23:28,Import,CN,PORT_56,NG,851762,J2TXALG,BW2K6ZS,957.53,0.7,0.716,LINE_LC6XBR,55.3,Clear
73453349,1/3/2020,14:26:29,Import,CN,PORT_41,BR,230310,GVX9234,ZQ5VJ3S,4970000,50000,51835,LINE_MODE_10,70.9,Clear
30354658,1/3/2020,13:18:58,Import,CN,PORT_40,NG,950300,YQP2SA7,Z64QME2,45362.32,369.4,372.06,LINE_MODE_40,45.4,Clear
98361527,1/3/2020,16:10:47,Import,CN,PORT_40,MT,670210,USZKXON,CZXGQEJ,20059,7715,8772.264,LINE_W6UCD9,45.7,Low Risk
12474680,1/3/2020,22:31:20,Import,GB,PORT_40,LB,701400,FTCY5U1,4KM1XJD,21231,4.5,4.708,LINE_MODE_40,5.2,Clear
70376112,1/3/2020,8:07:12,Import,TW,PORT_40,FJ,850152,CPRKW7S,KJUQKOC,298.92,21.2,21.84,LINE_MODE_40,60.6,Clear
52282463,1/3/2020,18:02:23,Import,CN,PORT_13,CL,844399,4RL6DKJ,L8H4Y78,2660,40,41.949,LINE_I4FFXR,109.6,Low Risk
66690742,1/3/2020,21:04:22,Import,BA,PORT_30,GU,621149,UYM9MVA,ZU3599W,261.2,2,1.812,LINE_MODE_40,13.9,Low Risk
34373341,1/3/2020,23:25:01,Import,IE,PORT_40,JP,382499,YBBG8OD,ZZPCNEC,19985,1598.8,1663.871,LINE_H35Z1A,67.6,Clear
42320973,1/3/2020,23:37:33,Import,CN,PORT_39,GG,391810,KTISDC6,JZLMP6Q,4745,50,52.036,LINE_MODE_10,104.5,Low Risk
38618961,1/3/2020,4:05:21,Import,US,PORT_20,MT,853710,MNY8XSB,ZYZ8542,15.48,0.6,0.618,LINE_FIE6KV,61,Clear
21183143,1/3/2020,19:20:23,Import,DE,PORT_62,CL,870340,1IDNEDO,FUIKBJ6,3537275,2050,2028.885,LINE_MODE_10,39.9,Clear
34066690,1/3/2020,7:38:10,Import,JP,PORT_20,BA,848690,TVIMF51,1DAO67Z,6899.2,14,13.877,LINE_MODE_10,40.9,Clear
40795408,1/3/2020,11:31:28,Import,CN,PORT_33,BR,853890,X1FP5YG,F2SD6OI,46756.17,141.3,138.785,LINE_MODE_10,34.9,Clear
17348426,1/3/2020,7:56:26,Import,RO,PORT_40,FJ,420231,5P44PNC,RV8UVD7,1248.7,1,1.023,LINE_MWIDNS,56,Clear
72518694,1/3/2020,8:28:54,Import,CA,PORT_20,TT,853710,EPIIL7G,QQCZLLU,769069.65,2559.3,2531.66,LINE_MODE_10,39.6,Clear
48727617,1/3/2020,13:38:57,Import,CN,PORT_20,HN,621710,4YYQLMO,8FQMKT5,7.5,5,5.014,LINE_MODE_10,48.5,Clear
88186439,1/3/2020,8:57:59,Import,CN,PORT_40,BR,702000,URF2YG7,UR5KXFP,4280,100,106.792,LINE_W6UCD9,115.8,Low Risk
38083516,1/3/2020,11:01:16,Import,CN,PORT_30,UG,950790,N22SE2Z,HGOZVPV,2904,120,125.558,LINE_MWIDNS,102.1,Low Risk
80270017,1/3/2020,18:05:37,Import,JP,PORT_20,GN,330499,I9O7ECO,WJDBGJ1,1338.5,5,5.014,LINE_MODE_10,48.5,Clear
97010856,1/3/2020,5:03:36,Import,US,PORT_40,BR,847160,FKI38G6,ZNA4205,1920.98,13.9,13.319,LINE_MODE_40,13.1,Clear
43450942,1/3/2020,21:34:22,Import,DE,PORT_20,JP,870332,S43PZ2R,9056PRZ,10308614.4,1776,1714.195,LINE_MODE_10,23.7,Clear
75263350,1/3/2020,7:09:10,Import,CN,PORT_20,MN,321310,ANR8FQL,9UP4MN8,218587.6,6644,5552.789,LINE_MODE_10,18.9,Critical
11343784,1/3/2020,8:07:04,Import,CN,PORT_40,KR,902580,3TPN032,OZB7KED,57570.38,32.2,36.252,LINE_W6UCD9,37,Low Risk
99724341,1/3/2020,13:48:21,Import,CN,PORT_40,RS,392690,EZ2NVHR,AP43H42,6,10,10.663,LINE_MWIDNS,114.8,Low Risk
30401386,1/3/2020,7:05:46,Import,CN,PORT_16,WS,392690,VYMPHU3,2J22LO0,79.5,132.5,138.224,LINE_MODE_10,75.2,Clear
22746704,1/3/2020,10:15:44,Import,CN,PORT_16,IR,854370,8LI0YX1,D2KXK7Z,5007780,1800,1861.56,LINE_MODE_40,63.3,Clear
25933971,1/3/2020,6:28:51,Import,CN,PORT_40,BA,560311,EZAQHIU,584WE73,19320,100,97.57,LINE_MODE_10,30.7,Clear
92308827,1/3/2020,21:32:27,Import,CN,PORT_40,PL,600621,V0UTN69,XE14BM6,3739.5,15,15.716,LINE_MODE_40,6.2,Clear
45914717,1/3/2020,1:37:17,Import,US,PORT_30,IR,621149,2ECFR8P,NGQTKZ0,130.6,1,0.953,LINE_MODE_40,9.5,Clear
39997723,1/3/2020,22:56:43,Import,CN,PORT_20,BA,321290,V5XGXT2,IRVP0EW,7393230,12780,12776.166,LINE_MODE_10,46.5,Clear
67397768,1/3/2020,3:44:08,Import,CN,PORT_40,EC,848320,PVXH6XX,PF1L1IG,3185.5,5,5.011,LINE_MODE_40,42.1,Clear
55295708,1/3/2020,6:03:08,Import,CN,PORT_20,AT,871680,3WDK65Q,TNBC1SB,104897.1,4389,4530.326,LINE_MODE_10,67.9,Clear
68926358,1/3/2020,22:20:38,Import,DE,PORT_16,MG,902750,ZVF9SKN,51PVQF9,184096.8,108,98.448,LINE_MODE_10,15.3,Low Risk
98768529,1/3/2020,21:06:09,Import,VN,PORT_62,SI,30389,7WN32S6,6RJ73N8,728611.2,3888,4183.177,LINE_MODE_50,5.2,Low Risk
53665802,1/3/2020,1:42:02,Import,IL,PORT_40,PL,170260,Q3XFI0F,530LFCI,9553950,18900,19565.28,LINE_MODE_40,63.9,Clear
27769522,1/3/2020,21:37:22,Import,CN,PORT_20,LB,620462,RS1056O,U3EY1VG,14030,100,97.52,LINE_MODE_10,30.3,Clear
13561370,1/3/2020,2:22:50,Import,CA,PORT_30,AT,970300,138KM8T,XDHNXJT,550,10,9.512,LINE_MODE_10,14.5,Clear
94362439,1/3/2020,1:51:19,Import,DE,PORT_40,CA,870332,MUMWHS0,IS1YATG,10308614.4,1776,1850.059,LINE_MWIDNS,68.2,Clear
40307197,1/3/2020,9:18:37,Import,CN,PORT_20,GG,732690,H7EJVG8,41W8AHR,1.5,1,1.185,LINE_MODE_40,51.1,Low Risk
14578348,1/3/2020,21:00:28,Import,CN,PORT_20,TH,854442,PAK8E37,7FXU7LM,56.81,1.9,1.923,LINE_MODE_10,54.7,Clear
98052257,1/3/2020,0:16:17,Import,US,PORT_20,DJ,720890,RQKL0U3,6VO7JPR,295848,2348,2098.431,LINE_MODE_40,28.3,Low Risk
51658849,1/3/2020,17:44:49,Import,CN,PORT_20,GN,851712,LM2WHLI,H7G7RL6,43618200,3000,2960.1,LINE_MODE_10,37.9,Clear
46017138,1/3/2020,9:20:18,Import,CN,PORT_20,PG,950490,OOQSBKL,OPHEOYO,1467.75,28.5,25.78,LINE_MODE_10,21.1,Low Risk
64115119,1/3/2020,15:49:19,Import,CN,PORT_20,NG,71080,HS68S6Z,74I92YB,26520000,100000,100170,LINE_MODE_10,47.8,Clear
85229923,1/3/2020,11:26:43,Import,CN,PORT_39,CL,711719,AOFDT3U,HHP9YCV,312,10,9.997,LINE_VZIZJJ,40.5,Clear
35882915,1/3/2020,5:48:35,Import,CN,PORT_20,HN,121190,T2X45B6,F4RJ458,163080,2700,2709.99,LINE_MODE_10,49.1,Clear
64148409,1/3/2020,4:24:09,Import,JP,PORT_10,MN,392330,LDWHUFW,3L4N43S,48.48,4.8,4.832,LINE_W6UCD9,47.1,Clear
23972747,1/3/2020,4:37:47,Import,JP,PORT_16,LR,848790,PS93ZDU,J65XC6Z,477.6,1,0.988,LINE_MODE_10,38.6,Clear
33987698,1/4/2020,17:09:38,Import,CN,PORT_20,GN,630710,KDFEUV4,IAYRECO,56800,8000,7897.6,LINE_MODE_10,38.2,Clear
39756329,1/4/2020,18:09:29,Import,CH,PORT_30,AM,847990,ZS3SNS5,ZIEW69Y,1410399.3,6249,6540.828,LINE_MODE_40,5.5,Clear
79435996,1/4/2020,1:49:16,Import,CN,PORT_20,LR,610832,A43RAKG,DIRZ642,174812.24,346.3,342.214,LINE_MODE_10,38.9,Clear
47195087,1/4/2020,11:16:47,Import,VN,PORT_33,UG,853400,HS68S6Z,G08G1SQ,68.2,2.2,2.239,LINE_MODE_50,54.4,Clear
94359915,1/4/2020,12:05:15,Import,CN,PORT_20,SD,120799,U96B9MG,7WZLDU4,35512650,47700,47876.49,LINE_MODE_40,43.1,Clear
